"TenantId","TimeGenerated","AccountName","Location","Protocol","OperationName","AuthenticationType","StatusCode","StatusText","DurationMs","ServerLatencyMs","Uri","CallerIpAddress","CorrelationId","SchemaVersion","OperationVersion","AuthenticationHash","RequesterObjectId","RequesterTenantId","RequesterAppId","RequesterAudience","RequesterTokenIssuer","RequesterUpn","AuthorizationDetails","UserAgentHeader","ReferrerHeader","ClientRequestId","Etag","ServiceType","OperationCount","RequestHeaderSize","RequestBodySize","ResponseHeaderSize","ResponseBodySize","RequestMd5","ResponseMd5","LastModifiedTime","ConditionsUsed","ContentLengthHeader","Category","TlsVersion","SasExpiryStatus","SourceSystem","Type","_ResourceId","RequesterUserName","SmbPrimarySID","SmbTreeConnectID","SmbPersistentHandleID","SmbVolatileHandleID","SmbMessageID","SmbCreditsConsumed","SmbCommandDetail","SmbFileId","SmbSessionID","SmbCommandMajor","SmbCommandMinor","HKTimestamp"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-15T17:37:00.204Z","hk01easpsharedsqlads01","East Asia","HTTPS","PutPage","AccountKey","201","Success","4","4","https://hk01easpsharedsqlads01.blob.core.windows.net:443/bootdiagnostics-hkazeslap-a5984d6d-e7dd-44b3-a66b-944ce30af3ae/HKAZESLAP0036.a5984d6d-e7dd-44b3-a66b-944ce30af3ae.serialconsole-connectionmetadata?comp=page","20.195.85.180","9d9cb9c5-001e-0032-3f29-c99356000000","1.0","2021-08-06","key1(C014C69CDDB4BC0EF6954A1B65942197660D26501445F738923EBDF45571E586)","","","","","","",,"azsdk-js-storageblob/12.11.0 (NODE-VERSION v14.20.0; Linux 5.4.0-1073-azure)","","944fd8fd-9acd-4c25-9e34-7bc0ea8b0241","""0x8DA9740E4FFCF25""","blob",,"702","512","328",,"","","2022-09-15T17:37:00Z","","512","StorageWrite","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-eastasia-p-sqllogs-common01/providers/microsoft.storage/storageaccounts/hk01easpsharedsqlads01/blobservices/default","","","","","","",,"","","",,"","2022-09-16T01:37:00.204Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-15T17:37:00.161Z","hk01easpsharedsqlads01","East Asia","HTTPS","PutBlob","AccountKey","201","Success","7","3","https://hk01easpsharedsqlads01.blob.core.windows.net:443/bootdiagnostics-hkazeslap-a5984d6d-e7dd-44b3-a66b-944ce30af3ae/HKAZESLAP0036.a5984d6d-e7dd-44b3-a66b-944ce30af3ae.serialconsole-connectionmetadata","20.195.85.180","9d9cb9bd-001e-0032-3929-c99356000000","1.0","2021-08-06","key1(C014C69CDDB4BC0EF6954A1B65942197660D26501445F738923EBDF45571E586)","","","","","","",,"azsdk-js-storageblob/12.11.0 (NODE-VERSION v14.20.0; Linux 5.4.0-1073-azure)","","6be45b55-617b-4081-b7bc-8daa98ccbe54","""0x8DA9740E4F9406D""","blob",,"661",,"272",,"","1B2M2Y8AsgTpgAmY7PhCfg==","2022-09-15T17:37:00Z","",,"StorageWrite","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-eastasia-p-sqllogs-common01/providers/microsoft.storage/storageaccounts/hk01easpsharedsqlads01/blobservices/default","","","","","","",,"","","",,"","2022-09-16T01:37:00.161Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-15T17:37:00.116Z","hk01easpsharedsqlads01","East Asia","HTTPS","GetBlobProperties","AccountKey","404","BlobNotFound","3","3","https://hk01easpsharedsqlads01.blob.core.windows.net:443/bootdiagnostics-hkazeslap-a5984d6d-e7dd-44b3-a66b-944ce30af3ae/HKAZESLAP0036.a5984d6d-e7dd-44b3-a66b-944ce30af3ae.serialconsole-connectionmetadata","20.195.85.180","9d9cb9b2-001e-0032-3029-c99356000000","1.0","2021-08-06","key1(C014C69CDDB4BC0EF6954A1B65942197660D26501445F738923EBDF45571E586)","","","","","","",,"azsdk-js-storageblob/12.11.0 (NODE-VERSION v14.20.0; Linux 5.4.0-1073-azure)","","3a9de56d-f2c7-44b9-b196-1f95549f24b3","","blob",,"598",,"210",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-eastasia-p-sqllogs-common01/providers/microsoft.storage/storageaccounts/hk01easpsharedsqlads01/blobservices/default","","","","","","",,"","","",,"","2022-09-16T01:37:00.116Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-15T17:37:00.068Z","hk01easpsharedsqlads01","East Asia","HTTPS","GetContainerProperties","AccountKey","200","Success","8","8","https://hk01easpsharedsqlads01.blob.core.windows.net:443/bootdiagnostics-hkazeslap-a5984d6d-e7dd-44b3-a66b-944ce30af3ae?restype=container","20.195.85.180","9d9cb99f-001e-0032-2229-c99356000000","1.0","2021-08-06","key1(C014C69CDDB4BC0EF6954A1B65942197660D26501445F738923EBDF45571E586)","","","","","","",,"azsdk-js-storageblob/12.11.0 (NODE-VERSION v14.20.0; Linux 5.4.0-1073-azure)","","efea183e-28c4-4508-890a-30c0077254a5","""0x8D8FA7D3A310662""","blob",,"531",,"489",,"","","2021-04-08T10:58:22Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-eastasia-p-sqllogs-common01/providers/microsoft.storage/storageaccounts/hk01easpsharedsqlads01/blobservices/default","","","","","","",,"","","",,"","2022-09-16T01:37:00.068Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:35.126Z","hkazedlap0105tempstorage","East Asia","HTTPS","ListShares","AccountKey","403","AuthorizationFailure","321","321","https://hkazedlap0105tempstorage.file.core.windows.net:443/?comp=list&include=snapshots%2Cmetadata","20.205.157.119","45379e2e-501a-0002-76d7-ccd093000000","1.0","2019-07-07","key1(406A655B3A4614E2E50FB33CDC30E09D90B9F505C82F5A3BD0DA7DFE41575DBC)","","","","","","",,"AzurePowershell/v1.0.0 Azure-Storage/11.2.2 (.NET Core; Unix 5.4.0.1090)","","Azure-Storage-PowerShell-3ecc4a42-b177-45f8-b2cd-47affa466f21","","file",,"468",,"213","246","","",,"",,"StorageRead","TLS 1.2","","Azure","StorageFileLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-eas-p-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/hkazedlap0105tempstorage/fileservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:35.126Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:36.932Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","ListShares","AccountKey","200","Success","6","6","https://otlvg5rsvhk01sasrcache.file.core.windows.net:443/?comp=list&include=snapshots%2Cmetadata","20.205.157.119","a75a70fd-901a-000f-52d7-cc8f6d000000","1.0","2019-07-07","key1(B5FB780BA6F0BD2A322E5D99580B7E9E3E5BA168D0A249028CE799A14EE1C532)","","","","","","",,"AzurePowershell/v1.0.0 Azure-Storage/11.2.2 (.NET Core; Unix 5.4.0.1090)","","Azure-Storage-PowerShell-3ecc4a42-b177-45f8-b2cd-47affa466f21","","file",,"462",,"235","178","","",,"",,"StorageRead","TLS 1.2","","Azure","StorageFileLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/fileservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:36.932Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:40.042Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","DeleteContainer","SAS","202","Success","5","5","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28&restype=container","20.43.130.66","6a0a5ab8-201e-0057-16d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"524",,"116",,"","",,"",,"StorageDelete","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:40.042Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:40.027Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlob","SAS","200","Success","141","5","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/installerlog?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5aa6-201e-0057-05d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEFA9624F2E""","blob",,"517",,"420","242737","","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:40.027Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.852Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/installerlog?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5aa3-201e-0057-03d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","e5df6b29-b0a6-47f1-bb84-876023a0976c","""0x8DA9AEFA9624F2E""","blob",,"481",,"420",,"","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.852Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.816Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/installerlog?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5a9a-201e-0057-7bd8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEFA9624F2E""","blob",,"518",,"420",,"","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.816Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.803Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlob","SAS","200","Success","39","4","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/extensionlog?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5a94-201e-0057-77d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEFA96CD4EF""","blob",,"517",,"419","18031","","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.803Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.73Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","3","3","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/extensionlog?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5a90-201e-0057-73d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","148cc5b0-7d4a-4efb-8e8b-775da28e227d","""0x8DA9AEFA96CD4EF""","blob",,"481",,"419",,"","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.73Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.693Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/extensionlog?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5a8f-201e-0057-72d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEFA96CD4EF""","blob",,"518",,"419",,"","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.693Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.656Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","ContainerNotFound","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/dummycontainer/dummyblob?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5a89-201e-0057-6dd8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"481",,"157",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.656Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.303Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlob","SAS","200","Success","4","4","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5a5a-201e-0057-44d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEFA974C303""","blob",,"511",,"417","781","","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.303Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.266Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5a56-201e-0057-40d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","96b5df89-3401-48af-a184-f7a48db2523f","""0x8DA9AEFA974C303""","blob",,"475",,"417",,"","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.266Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:05:39.229Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","4","4","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A05%3A38.6040772Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","6a0a5a4c-201e-0057-39d8-cc5732000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(44BD47E3E9EFA2A319835D9AD557CCD751DB642F63E87BFD29850E4F788A34DE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEFA974C303""","blob",,"532",,"417",,"","","2022-09-20T10:05:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:05:39.229Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:04:37.559Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlob","SAS","200","Success","3","3","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A04%3A36.9379205Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","b2dcf3d1-b01e-0055-16d8-cce98a000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(63B01E27404EE84B7533E1C143251FDEC76B3B89279B4CEAA8D6858875E08ED7)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEF49EEEEA9""","blob",,"511",,"417","757","","","2022-09-20T10:02:55Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:04:37.559Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:04:37.523Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A04%3A36.9379205Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","b2dcf3b9-b01e-0055-7ed8-cce98a000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(63B01E27404EE84B7533E1C143251FDEC76B3B89279B4CEAA8D6858875E08ED7)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","0ba6884e-2236-49ce-9d2a-01fa52dc19cc","""0x8DA9AEF49EEEEA9""","blob",,"475",,"417",,"","","2022-09-20T10:02:55Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:04:37.523Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:04:37.488Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","5","5","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A04%3A36.9379205Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","b2dcf3aa-b01e-0055-71d8-cce98a000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(63B01E27404EE84B7533E1C143251FDEC76B3B89279B4CEAA8D6858875E08ED7)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEF49EEEEA9""","blob",,"532",,"417",,"","","2022-09-20T10:02:55Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:04:37.488Z"
