"CallerIpAddress","AccountName","ServiceType","StatusText","_ResourceId","Count","AllowPublicAccess","IPwhitelist","VnetRules","PrivateEndpoint","Tags"
"10.72.246.23","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","23","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.132","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","9","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.132","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","9","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.77","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","8","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.77","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","9","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.192.31","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","19","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.192.31","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","19","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.218.32","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.218.32","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","14","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.62.44","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","20","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.62.44","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","21","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.64.30","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","8","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.64.30","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","8","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.159","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","12","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.159","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.176.33","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","16","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.176.33","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","17","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.246.32","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","14","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.246.32","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","14","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.224.20","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.224.20","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.56.74","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.56.74","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","14","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.242.21","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","11","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.242.21","sahk01easdshared01infra","blob","BlobNotFound","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","2","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.242.21","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.30.80","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.30.80","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.156.61","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","20","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.156.61","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","21","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.83","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","10","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.83","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","10","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.152.28","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","16","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.152.28","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","16","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.200","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","14","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.200","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","15","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
